frame,dynamic density
1673,0.0252975
1674,0.0173148
1675,0.0285149
1676,0.0330978
1677,0.0347961
1678,0.0348342
1679,0.0366598
1680,0.0423345
1681,0.0502886
1682,0.0466333
1683,0.0598688
1684,0.0911368
1685,0.0877741
1686,0.108222
1687,0.135471
1688,0.162034
1689,0.194809
1690,0.194903
1691,0.182396
1692,0.186933
1693,0.210989
1694,0.217772
1695,0.230329
1696,0.240478
1697,0.203098
1698,0.162309
1699,0.104683
1700,0.0859645
1701,0.0998244
1702,0.118685
1703,0.103429
1704,0.0687504
1705,0.0363311
1706,0
1707,0.0170392
1708,0.0325168
1709,0.0401655
1710,0.0430226
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0.048463
1721,0
1722,0
1723,0.0341558
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0.0429918
1741,0
1742,0
1743,0
1744,0
1745,0.0155815
1746,0
1747,0
1748,0.0226641
1749,0
1750,0
1751,0
1752,0
1753,0.027581
1754,0.0428328
1755,0.0601359
1756,0.0524798
1757,0.0630385
1758,0.0878558
1759,0.0975897
1760,0.0977572
1761,0.0991566
1762,0.108172
1763,0.104479
1764,0.124271
1765,0.178188
1766,0.183551
1767,0.159243
1768,0.176073
1769,0.17397
1770,0.185466
1771,0.12421
1772,0.15779
1773,0.11399
1774,0.0925266
1775,0.0902071
1776,0.0920835
1777,0.108651
1778,0.110737
1779,0.118326
1780,0.110545
1781,0.112978
1782,0.112009
1783,0.108762
1784,0.132722
1785,0.145363
1786,0.184668
1787,0.180916
1788,0.188568
1789,0.175457
1790,0.195768
1791,0.193356
1792,0.203259
1793,0.202449
1794,0.203671
1795,0.205734
1796,0.214448
1797,0.199826
1798,0.195077
1799,0.224873
1800,0.211557
1801,0.159148
1802,0.178365
1803,0.0952766
1804,0.0955935
1805,0.0729379
1806,0.0987018
1807,0.130009
1808,0.157701
1809,0.161518
1810,0.170274
1811,0.182574
1812,0.19788
1813,0.217783
1814,0.228286
1815,0.242571
1816,0.246372
1817,0.255778
1818,0.21962
1819,0.234828
1820,0.154824
1821,0.16896
1822,0.142802
1823,0.169484
1824,0.129082
1825,0.122177
1826,0.0616434
1827,0.0933705
1828,0.0815121
1829,0.0916457
1830,0.0943808
1831,0.100572
1832,0.107869
1833,0.130507
1834,0.118472
1835,0.115202
1836,0.119387
1837,0.122375
1838,0.112161
1839,0.120225
1840,0.140177
1841,0.133394
1842,0.141633
1843,0.125415
1844,0.120305
1845,0.121018
1846,0.116841
1847,0.0815841
1848,0.0922107
1849,0.0646913
1850,0.0877922
1851,0.0762634
1852,0.0786604
1853,0.103579
1854,0.108949
1855,0.11335
1856,0.132226
1857,0.162753
1858,0.175601
1859,0.185084
1860,0.171951
1861,0.187188
1862,0.192022
1863,0.190218
1864,0.184548
1865,0.165348
1866,0.1378
1867,0.138733
1868,0.089535
1869,0.0398698
1870,0.0382605
1871,0.0370382
1872,0.0528191
1873,0.0640509
1874,0.0747613
1875,0.0763589
1876,0.0753729
1877,0.0455255
1878,0.0467001
1879,0.056239
1880,0.0550326
1881,0.0482584
1882,0.0507646
1883,0.0535707
1884,0.0365378
1885,0.0555276
1886,0.0734902
1887,0.0551937
1888,0.0559718
1889,0.0577963
1890,0.0462124
1891,0.0498327
1892,0.0429473
1893,0.0789021
1894,0.0461796
1895,0.0290874
1896,0.0281937
1897,0.0434699
1898,0.0545258
1899,0.0681006
1900,0.0859391
1901,0.0512946
1902,0.0290386
1903,0.0272407
1904,0.0439608
1905,0.017935
1906,0
1907,0
1908,0.0686455
1909,0
1910,0.0196015
